"Step","episodes_avail: 32 - normalized_score","episodes_avail: 32 - normalized_score__MIN","episodes_avail: 32 - normalized_score__MAX","episodes_avail: 64 - normalized_score","episodes_avail: 64 - normalized_score__MIN","episodes_avail: 64 - normalized_score__MAX","episodes_avail: 128 - normalized_score","episodes_avail: 128 - normalized_score__MIN","episodes_avail: 128 - normalized_score__MAX","episodes_avail: 256 - normalized_score","episodes_avail: 256 - normalized_score__MIN","episodes_avail: 256 - normalized_score__MAX","episodes_avail: 512 - normalized_score","episodes_avail: 512 - normalized_score__MIN","episodes_avail: 512 - normalized_score__MAX","episodes_avail: 1024 - normalized_score","episodes_avail: 1024 - normalized_score__MIN","episodes_avail: 1024 - normalized_score__MAX","episodes_avail: 2048 - normalized_score","episodes_avail: 2048 - normalized_score__MIN","episodes_avail: 2048 - normalized_score__MAX","episodes_avail: 4096 - normalized_score","episodes_avail: 4096 - normalized_score__MIN","episodes_avail: 4096 - normalized_score__MAX","episodes_avail: 8192 - normalized_score","episodes_avail: 8192 - normalized_score__MIN","episodes_avail: 8192 - normalized_score__MAX","episodes_avail: 16384 - normalized_score","episodes_avail: 16384 - normalized_score__MIN","episodes_avail: 16384 - normalized_score__MAX","episodes_avail: 32768 - normalized_score","episodes_avail: 32768 - normalized_score__MIN","episodes_avail: 32768 - normalized_score__MAX","episodes_avail: 65536 - normalized_score","episodes_avail: 65536 - normalized_score__MIN","episodes_avail: 65536 - normalized_score__MAX","episodes_avail: 131072 - normalized_score","episodes_avail: 131072 - normalized_score__MIN","episodes_avail: 131072 - normalized_score__MAX"
"263000","23.28796765406444","21.90187714394984","24.381002291066686","23.288263875861","22.42923497320472","24.582729412958923","23.63626365983568","20.829321362260647","25.670852748857225","27.512142095118868","24.77634550437438","29.025151080358736","27.207550569157554","25.5569057017481","29.720493593630888","29.922292715086854","27.383164646358715","33.721572742117566","25.108501709261613","20.46220724033115","27.604379920813628","25.773815233840143","24.93571107103893","26.487337354337853","33.607829796386895","31.57203911440107","37.28716723226827","50.560288892487556","50.37797836518592","50.877496076921915","65.69379463056795","65.2245364643748","66.5602052383381","72.88389482643255","72.34789302135711","73.55505669422553","75.79185378720884","73.61328327580057","77.1998588148561"
"263500","25.560484827187505","22.550057161295744","28.54288112936521","22.976770847185996","20.919240885012762","26.068839031120245","25.61962934348196","24.625647670959157","27.360192754099867","28.480289930252628","25.91764221262418","29.993702077526013","24.778736750267623","21.53902932052072","29.038301950146284","27.96098658608444","25.392526590016434","30.548451429492857","25.243538630353566","20.84791362037077","28.815831969466043","24.61035484434764","21.00458585154614","27.259457749312617","32.76819255567618","30.713317746359426","34.66747547739174","50.935802872737625","47.172240640227784","53.767841047397404","64.92045310555385","64.059425210408","66.26821850403442","72.26426433935873","70.80909199220261","74.0702360132335","75.18911738782","73.35050682418608","77.66062281958001"
"264000","25.141598395186","23.090887944624303","27.79347633702175","25.626468875779768","23.93648658024622","27.53124167092233","23.911727156560087","22.906354036210764","24.942134557397384","26.58947693181122","22.856515228154066","30.196263375635418","29.519682902865494","28.563125448625854","31.133308027014035","27.06535537519514","24.38718564609813","29.284974956306918","24.89578342466675","18.030649931620083","30.674379960636415","27.038294867188544","24.695474530908395","30.27822036818425","35.24124237209429","32.88794158655023","38.950579484413126","49.72020017099281","47.40891060111808","52.146707121479395","64.32849487204811","61.94264858349868","69.45724931343497","74.22658861307862","71.69621725943152","75.19479599952227","76.64447959586339","75.74997725769062","77.54350780449968"
"264500","26.291823949209878","23.49947041287573","28.34831620610846","24.093531553510378","21.327840261164578","27.577211940875678","25.215931351630367","22.06780226938602","29.479372186814253","27.298333624753795","26.191485265948934","28.29048545607083","27.559909330588418","23.75976402664366","34.363750415251005","27.03353731483839","23.714657118409622","31.27801876832928","25.34883863479695","23.786885122031745","26.34385058319722","25.104809281257662","22.700647447211292","27.36866410546963","34.23620690941611","29.906035211056953","35.976862176554825","49.775283543743726","46.93191591768607","52.02395482501265","65.53483757522207","63.0978484253745","66.98291443842882","72.46747950648631","71.61906124626891","73.34721045634862","76.64142372670543","75.21721574520818","77.49539234965411"
"265000","23.58336826934638","22.502887528289584","25.63271023830678","23.706922067386298","18.953428673972038","26.27004276388087","24.374361742596637","21.298158854825974","26.5315104385625","27.28203944885999","24.586593357547105","29.084090491111148","30.33694466909402","27.764486092099546","31.424689027183796","27.988113615307075","26.53995289557797","29.67449590707927","25.135045858048734","24.070911028710736","26.588798736352544","23.564302627719464","21.77591098613115","25.04013198066787","34.978042712300024","32.02012021956565","38.5835981141546","49.88969060346609","48.60319279909711","51.013868487405176","64.06286206711937","60.32904555925601","66.63137569289927","72.66675652939759","70.61067824874615","74.6432842719831","76.86399925346353","75.78508756838367","77.35636265118312"
"265500","23.45747839865144","21.17981012487437","25.998401301768915","24.293082276458435","22.87598637477089","25.83343495858105","24.641945307936766","22.116153291372996","27.72551875536613","25.865218547535324","23.662348563597604","30.373262349729558","27.330568304825515","25.730479038816362","28.90759757146015","25.840695878396627","21.719857345605686","30.242777503984332","26.87892585692971","22.927342749106238","30.23426307806602","23.242060894902938","17.919690314882438","25.853916319323066","33.28091081755894","32.86070055572182","34.04845501374271","51.45605586879444","49.57471333608438","53.75768572014953","64.84462515356205","63.24461643272703","66.72916600735023","72.7974384682743","70.58698620358459","74.3471636886288","76.43748023271095","75.93509041533929","77.11794993810796"
"266000","25.64910306978652","22.720929086674207","27.766171306989406","23.46942392155228","21.779770745386244","25.467386197069295","24.80693334905166","23.510907377186253","25.942081892251785","27.015042362701188","24.323388176583745","29.578632539961326","29.46029887278624","27.178820313237335","30.542473893971824","28.413211772068795","26.862406271321827","30.175814875421064","26.117710275268244","24.344846691323756","27.105958637386262","28.000575874450064","26.3066844498744","29.634802053075653","33.891449371508486","31.700326654665144","36.63223199516849","51.02864382942418","48.464924120904854","53.6961178612697","64.56228026654196","62.99113315670862","65.99381483973241","72.6754597714143","71.83256979963573","73.75309012972949","76.20611894072881","74.00128246838872","78.48555927062252"
"266500","24.368810698541424","21.869761903601095","26.611065393550593","21.439401196686546","20.3610592249909","23.07455085608814","23.269434859973813","22.00334834588944","24.407293116616824","27.608727782853208","25.49741425207463","31.214669691776376","27.918787672981793","25.87445134531527","29.205306599395886","28.09009805169586","25.36306493722915","30.44661329390851","25.854616297107402","24.717030589766292","26.507094922982855","24.542052833467242","23.612127775022028","25.558070514571558","33.61078196470492","31.6375579785119","35.5276436266274","50.78310214747765","50.08346298869121","51.0604847282433","63.997839542945556","62.1269887849882","66.36988067236888","72.22180356153683","70.94771625343382","74.7907486713299","75.97283493303229","73.50168910608936","78.71235170597812"
"267000","26.429282309069823","24.7265115729114","28.68834706538489","23.75304974662528","21.20451879814586","27.26478737427432","22.127619130267128","19.318369885297724","24.729358408676667","26.624943806602953","25.18142493164458","27.43784791034663","29.249373707999414","27.843088793692406","31.20688304757067","27.702975379013985","26.91914022232023","29.027129961563823","25.484953110242955","19.369921619968785","30.55150757210685","25.059917543203024","23.514292563821773","26.551069182653443","31.9177089540347","29.761464899856755","34.463988684680295","50.75194234563844","48.594877827971075","52.199702043967356","63.99709012426365","63.074714517402164","65.26196965868031","73.0446085476768","71.11705997649388","76.39001049602126","76.55906184010894","75.42348507689827","77.20792027014306"
"267500","25.984650689400905","19.534960006463116","29.185284969027407","24.765741333180312","23.500308591581415","25.9550261035599","25.248666012602488","21.5559728553158","27.330199287635633","27.25045373130714","24.26870345447978","29.78766220456067","31.04158041746701","28.12342744001512","33.96020776184423","27.278547442823825","22.23935048903701","32.47306154121028","25.350330346586645","22.439104924730994","27.81287007889138","25.004815190042812","22.336447346038835","29.179375321060796","33.18989334897999","29.8080783363119","36.62742045266917","51.106741520053966","49.02247260203666","53.67649256262458","63.88004666445717","60.8422791605882","66.34787532628","73.0317851544991","71.44802946821915","74.48269965441087","75.57979700282411","73.42623968783593","77.6276238592077"
"268000","24.917652457863326","22.521406683007754","26.35634817264921","21.72616215775548","19.231260308208295","24.708503134023996","22.547997247318094","20.902201454394394","26.139501919897647","29.53180178518591","25.951948190367773","32.62357765730512","28.65449724364963","26.059599162210155","30.786327280189706","27.021617603472574","26.47388692641201","27.90004909441982","25.217173436742023","20.961913368205074","27.88990861054109","25.60255085497871","22.90299747558004","27.673898929694563","34.24971058617865","32.12462902414981","36.0092432431273","48.11901147483501","42.5474694399658","51.379255184043245","63.49128656839398","60.85589077546851","66.4882618772486","72.63893756346891","71.28439443620576","73.36963281881891","77.63454617455119","76.4563445102539","78.65758088946552"
"268500","27.249436253011538","21.38411118319691","30.11357715323128","23.862919206316732","19.503608898255095","27.495289185168215","25.611219462849615","23.331612166710837","27.2912021458173","28.132676585661773","26.383945091664103","31.718235366806052","28.747910595175313","27.461418872550052","29.478185816715918","26.144546418410993","23.87143951904731","28.343529384159798","26.423502205009925","21.154082210175368","30.78594747923683","23.98344445871479","21.038164522789952","27.06967469977903","34.42359037347322","31.358881502635178","36.961497846471794","50.004722674302954","49.135760336158576","51.76395115882251","63.58136139072225","61.21967136492255","66.56322874396643","73.13313589485325","72.53377428792467","73.51713745789691","76.41302328561315","74.62230268160481","77.81731332595409"
"269000","25.724915646162323","24.20447340855755","27.493240913988142","22.540432545311575","18.76353551726663","26.53439591155716","21.538339611548448","20.33464735481825","23.404802431891884","28.243828813205774","26.563790627694132","29.828392600224323","27.731917976132404","25.365769017073976","30.096597056448278","26.90444588345175","25.892175227131943","27.618247632034524","26.04686257489341","22.812972080346746","27.450226342498134","25.462345173990414","22.53933586880313","26.592564801765022","34.408742602253014","31.183096095592916","36.94913201773956","51.67085971388059","49.22107145074666","53.64370002168475","64.93840789370601","62.3424872711581","67.97043680250917","73.564956542423","71.24328652402208","74.58949749752306","76.74770140580013","75.76744117110161","78.54767134710404"
"269500","27.10106333852114","26.003625281580806","30.068764201999254","24.107883592741974","22.354684957283727","25.965648287037514","23.192864984321528","21.95075106614608","26.15993481782307","27.24695312367785","24.416026062703466","30.715596925388695","27.857973521196392","25.144093794539764","29.879594072413763","28.427236156275235","26.53277123520993","30.36840940831364","26.704894832277738","23.768785249002054","28.9667353167204","25.158516146141963","23.030377409068254","28.2065520031825","34.62032747111721","30.130483189762913","38.115962221911644","51.765053840741786","49.702708278396734","53.44318647939891","63.939210262337625","63.259996693337136","65.36520942026841","73.32450253007673","72.02370784360075","75.9474802974553","76.8112344691497","76.17275966479396","78.00777769283081"
"270000","25.297247081317515","21.91395723396413","30.323810096606863","21.357265125121014","19.203990546389157","23.6718768811897","22.539431604237592","19.66498891530653","26.162273692503994","27.147819002534717","26.091675642128436","28.545652943052808","27.418610609546235","26.843045108849324","28.942808908074635","26.414686957996047","23.488544599846854","30.954492580009575","25.317960935854998","22.196378031081583","27.566199542761467","24.820117109276087","23.237030827926613","26.39180187551818","34.70405686663949","32.551706960693025","35.9745132886793","48.216219207692525","45.685763271062775","50.35434863822395","65.6166015809732","64.80073604207762","66.24707968048367","73.75897921314179","73.32255524097825","74.23102244083287","76.70496985338337","75.56678288459338","78.02498116429479"
"270500","25.571428656873135","23.793714913012966","27.815619735622533","23.47655302561125","22.57108317318028","24.165169285480548","24.116786396794303","23.37546113884272","24.825183345939912","27.693892289802292","26.23539803447174","29.440958420782295","24.959556891929566","22.807520038801965","27.490549990376678","25.77466696878732","24.248472228871684","27.449306180618944","22.857495470031388","16.441474327926425","26.35023084629497","26.428912510618186","24.048185582377343","29.468665571699308","33.75283881426567","32.56759779984753","34.973241017170885","49.56651151964229","45.88699308027383","54.55317329442475","64.11067276414119","63.93744148794932","64.39022661921821","73.29534254642087","71.67866212813519","74.8134467413707","76.7589415607472","75.73108999373281","78.04617673221844"
